GRIN2D	0	0	0
GRWD1	0	0	0
KCNJ14	0	0	0
CYTH2	0	0	0
LMTK3	0	0	0
SULT2B1	0	0	0
FAM83E	0	0	0
SPACA4	0	0	0
RPL18	0	0	0
SPHK2	0	0	0
DBP	0	0	0
CA11	0	0	0
SEC1	0	0	0
NTN5	0	0	0
FUT2	0	0	0
MAMSTR	0	0	0
RASIP1	0	0	0
IZUMO1	0	0	0
FUT1	0	0	0
FGF21	0	0	0
BCAT2	0	0	0
HSD17B14	0	0	0
PLEKHA4	0	0	0
PPP1R15A	0	0	0
TULP2	0	0	0
NUCB1	0	0	0
DHDH	0	0	0
BAX	0	0	0
FTL	0	0	0
GYS1	0	0	0
RUVBL2	0	0	0
LHB	0	0	0
CGB	0	0	0
SNAR-G2	0	0	0
CGB2	0	0	0
CGB1	0	0	0
SNAR-G1	0	0	0
CGB5	0	0	0
CGB8	0	0	0
CGB7	0	0	0
NTF4	0	0	0
KCNA7	0	0	0
SNRNP70	0	0	0
LIN7B	0	0	0
C19orf73	0	0	0
PPFIA3	0	0	0
HRC	0	0	0
TRPM4	0	0	0
SLC6A16	0	0	0
MIR4324	0	0	0
CD37	0	0	0
TEAD2	0	0	0
DKKL1	0	0	0
CCDC155	0	0	0
PTH2	0	0	0
LOC100507003	0	0	0
SLC17A7	0	0	0
PIH1D1	0	0	0
ALDH16A1	0	0	0
FLT3LG	0	0	0
RPL13A	0	0	0
RPL13AP5	0	0	0
SNORD32A	0	0	0
SNORD33	0	0	0
SNORD34	0	0	0
SNORD35A	0	0	0
RPS11	0	0	0
SNORD35B	0	0	0
MIR150	0	0	0
FCGRT	0	0	0
RCN3	0	0	0
NOSIP	0	0	0
PRRG2	0	0	0
PRR12	0	0	0
RRAS	0	0	0
SCAF1	0	0	0
IRF3	0	0	0
BCL2L12	0	0	0
PRMT1	0	0	0
C19orf76	0	0	0
CPT1C	0	0	0
TSKS	0	0	0
AP2A1	0	0	0
FUZ	0	0	0
MED25	0	0	0
LOC100506033	0	0	0
PTOV1	0	0	0
MIR4749	0	0	0
PNKP	0	0	0
AKT1S1	0	0	0
TBC1D17	0	0	0
MIR4750	0	0	0
IL4I1	0	0	0
NUP62	0	0	0
ATF5	0	0	0
MIR4751	0	0	0
SIGLEC11	0	0	0
SIGLEC16	0	0	0
VRK3	0	0	0
ZNF473	0	0	0
FLJ26850	0	0	0
SNAR-B2	0	0	0
SNAR-B1	0	0	0
SNAR-D	0	0	0
IZUMO2	0	0	0
MYH14	0	0	0
KCNC3	0	0	0
NAPSB	0	0	0
NAPSA	0	0	0
NR1H2	0	0	0
POLD1	0	0	0
SPIB	0	0	0
MYBPC2	0	0	0
FAM71E1	0	0	0
C19orf63	0	0	0
JOSD2	0	0	0
ASPDH	0	0	0
LRRC4B	0	0	0
SNAR-F	0	0	0
SYT3	0	0	0
C19orf81	0	0	0
SHANK1	0	0	0
CLEC11A	0	0	0
GPR32	0	0	0
ACPT	0	0	0
C19orf48	0	0	0
SNORD88B	0	0	0
SNORD88A	0	0	0
SNORD88C	0	0	0
MGC45922	0	0	0
KLK1	0	0	0
KLK15	0	0	0
KLK3	0	0	0
KLK2	0	0	0
KLKP1	0	0	0
KLK4	0	0	0
KLK5	0	0	0
KLK6	0	0	0
KLK7	0	0	0
KLK8	0	0	0
KLK9	0	0	0
KLK10	0	0	0
KLK11	0	0	0
KLK12	0	0	0
KLK13	0	0	0
KLK14	0	0	0
CTU1	0	0	0
SIGLEC9	0	0	0
SIGLEC7	0	0	0
SIGLECP3	0	0	0
CD33	0	0	0
C19orf75	0	0	0
IGLON5	0	0	0
VSIG10L	0	0	0
ETFB	0	0	0
CLDND2	0	0	0
NKG7	0	0	0
LIM2	0	0	0
LOC147646	0	0	0
SIGLEC10	0	0	0
LOC100129083	0	0	0
SIGLEC8	0	0	0
CEACAM18	0	0	0
SIGLEC12	0	0	0
SIGLEC6	0	0	0
ZNF175	0	0	0
FLJ30403	0	0	0
SIGLEC5	0	0	0
SIGLEC14	0	0	0
MIR99B	0	0	0
MIRLET7E	0	0	0
MIR125A	0	0	0
LINC00085	0	0	0
HAS1	0	0	0
FPR1	0	0	0
FPR2	0	0	0
FPR3	0	0	0
ZNF577	0	0	0
ZNF649	0	0	0
ZNF613	0	0	0
ZNF350	0	0	0
ZNF615	0	0	0
ZNF614	0	0	0
ZNF432	0	0	0
ZNF841	0	0	0
ZNF616	0	0	0
ZNF836	0	0	0
PPP2R1A	0	0	0
ZNF766	0	0	0
MIR643	0	0	0
ZNF480	0	0	0
ZNF610	0	0	0
ZNF880	0	0	0
ZNF528	0	0	0
ZNF534	0	0	0
ZNF578	0	0	0
ZNF808	0	0	0
ZNF701	0	0	0
ZNF137P	0	0	0
ZNF83	0	0	0
ZNF611	0	0	0
ZNF600	0	0	0
ZNF28	0	0	0
ZNF468	0	0	0
ZNF320	0	0	0
ZNF816-ZNF321P	0	0	0
ZNF321P	0	0	0
ZNF816	0	0	0
ZNF702P	0	0	0
ERVV-1	0	0	0
ERVV-2	0	0	0
ZNF160	0	0	0
ZNF415	0	0	0
ZNF347	0	0	0
ZNF665	0	0	0
ZNF677	0	0	0
VN1R2	0	0	0
VN1R4	0	0	0
LOC646508	0	0	0
FAM90A27P	0	0	0
BIRC8	0	0	0
ZNF845	0	0	0
ZNF525	0	0	0
ZNF765	0	0	0
ZNF761	0	0	0
LOC147804	0	0	0
ZNF813	0	0	0
ZNF331	0	0	0
LOC284379	0	0	0
DPRX	0	0	0
MIR512-2	0	0	0
MIR512-1	0	0	0
MIR1323	0	0	0
MIR498	0	0	0
MIR520E	0	0	0
MIR515-1	0	0	0
MIR515-2	0	0	0
MIR519E	0	0	0
MIR520F	0	0	0
MIR519C	0	0	0
MIR1283-1	0	0	0
MIR520A	0	0	0
MIR526B	0	0	0
MIR519B	0	0	0
MIR525	0	0	0
MIR523	0	0	0
MIR518F	0	0	0
MIR520B	0	0	0
MIR518B	0	0	0
MIR526A1	0	0	0
MIR520C	0	0	0
MIR518C	0	0	0
MIR524	0	0	0
MIR517A	0	0	0
MIR519D	0	0	0
MIR521-2	0	0	0
MIR520D	0	0	0
MIR517B	0	0	0
MIR520G	0	0	0
MIR516B2	0	0	0
MIR526A2	0	0	0
MIR518E	0	0	0
MIR518A1	0	0	0
MIR518D	0	0	0
MIR516B1	0	0	0
MIR518A2	0	0	0
MIR517C	0	0	0
MIR520H	0	0	0
MIR521-1	0	0	0
MIR522	0	0	0
MIR519A1	0	0	0
MIR527	0	0	0
MIR516A1	0	0	0
MIR1283-2	0	0	0
MIR516A2	0	0	0
MIR519A2	0	0	0
MIR371A	0	0	0
MIR371B	0	0	0
MIR372	0	0	0
MIR373	0	0	0
NLRP12	0	0	0
MYADM	0	0	0
PRKCG	0	0	0
CACNG7	0	0	0
CACNG8	0	0	0
MIR935	0	0	0
CACNG6	0	0	0
VSTM1	0	0	0
TARM1	0	0	0
OSCAR	0	0	0
NDUFA3	0	0	0
TFPT	0	0	0
PRPF31	0	0	0
CNOT3	0	0	0
LENG1	0	0	0
TMC4	0	0	0
MBOAT7	0	0	0
TSEN34	0	0	0
RPS9	0	0	0
LILRB3	0	0	0
LILRA6	0	0	0
LILRB5	0	0	0
LILRB2	0	0	0
MIR4752	0	0	0
LILRA3	0	0	0
LILRA5	0	0	0
LILRA4	0	0	0
LAIR1	0	0	0
TTYH1	0	0	0
LENG8	0	0	0
LENG9	0	0	0
CDC42EP5	0	0	0
LAIR2	0	0	0
KIR3DX1	0	0	0
LILRA2	0	0	0
LILRA1	0	0	0
LILRB1	0	0	0
LILRB4	0	0	0
LILRP2	0	0	0
KIR3DL3	0	0	0
KIR2DL3	0	0	0
KIR2DL1	0	0	0
KIR2DL4	0	0	0
KIR3DL1	0	0	0
KIR2DS4	0	0	0
KIR3DL2	0	0	0
FCAR	0	0	0
NCR1	0	0	0
NLRP7	0	0	0
NLRP2	0	0	0
GP6	0	0	0
RDH13	0	0	0
EPS8L1	0	0	0
PPP1R12C	0	0	0
TNNT1	0	0	0
TNNI3	0	0	0
C19orf51	0	0	0
SYT5	0	0	0
PTPRH	0	0	0
TMEM86B	0	0	0
PPP6R1	0	0	0
HSPBP1	0	0	0
BRSK1	0	0	0
TMEM150B	0	0	0
SUV420H2	0	0	0
COX6B2	0	0	0
FAM71E2	0	0	0
IL11	0	0	0
TMEM190	0	0	0
TMEM238	0	0	0
RPL28	0	0	0
UBE2S	0	0	0
SHISA7	0	0	0
ISOC2	0	0	0
ZNF628	0	0	0
NAT14	0	0	0
SSC5D	0	0	0
SBK2	0	0	0
SGK110	0	0	0
ZNF579	0	0	0
FIZ1	0	0	0
ZNF524	0	0	0
ZNF865	0	0	0
ZNF784	0	0	0
ZNF580	0	0	0
ZNF581	0	0	0
CCDC106	0	0	0
U2AF2	0	0	0
EPN1	0	0	0
NLRP9	0	0	0
RFPL4A	0	0	0
NLRP11	0	0	0
NLRP4	0	0	0
NLRP13	0	0	0
NLRP8	0	0	0
NLRP5	0	0	0
ZNF787	0	0	0
ZNF444	0	0	0
GALP	0	0	0
ZSCAN5B	0	0	0
ZSCAN5A	0	0	0
ZNF542	0	0	0
ZNF582	0	0	0
LOC386758	0	0	0
ZNF583	0	0	0
ZNF667	0	0	0
LOC100128252	0	0	0
ZNF471	0	0	0
ZFP28	0	0	0
ZNF470	0	0	0
ZNF71	0	0	0
LOC147670	0	0	0
ZNF835	0	0	0
ZIM2	0	0	0
PEG3	0	0	0
PEG3-AS1	0	0	0
MIMT1	0	0	0
USP29	0	0	0
ZIM3	0	0	0
DUXA	0	0	0
ZNF264	0	0	0
AURKC	0	0	0
ZNF805	0	0	0
ZNF460	0	0	0
ZNF543	0	0	0
ZNF304	0	0	0
TRAPPC2P1	0	0	0
ZNF547	0	0	0
ZNF548	0	0	0
ZNF17	0	0	0
ZNF749	0	0	0
VN1R1	0	0	0
ZNF772	0	0	0
ZNF419	0	0	0
ZNF773	0	0	0
ZNF549	0	0	0
ZNF550	0	0	0
ZNF416	0	0	0
ZIK1	0	0	0
ZNF530	0	0	0
ZNF134	0	0	0
ZNF211	0	0	0
ZSCAN4	0	0	0
ZNF551	0	0	0
ZNF154	0	0	0
ZNF671	0	0	0
ZNF776	0	0	0
ZNF586	0	0	0
ZNF552	0	0	0
FKBP1AP1	0	0	0
ZNF587B	0	0	0
ZNF587	0	0	0
ZNF814	0	0	0
ZNF417	0	0	0
ZNF418	0	0	0
ZNF256	0	0	0
C19orf18	0	0	0
ZNF606	0	0	0
LOC100128398	0	0	0
ZSCAN1	0	0	0
ZNF135	0	0	0
ZSCAN18	0	0	0
ZNF329	0	0	0
ZNF274	0	0	0
ZNF544	0	0	0
ZNF8	0	0	0
ZSCAN22	0	0	0
A1BG	0	0	0
A1BG-AS1	0	0	0
ZNF497	0	0	0
ZNF837	0	0	0
MIR4754	0	0	0
RPS5	0	0	0
LOC646862	0	0	0
ZNF584	0	0	0
ZNF132	0	0	0
ZNF324B	0	0	0
ZNF324	0	0	0
ZNF446	0	0	0
SLC27A5	0	0	0
ZBTB45	0	0	0
TRIM28	0	0	0
CHMP2A	0	0	0
UBE2M	0	0	0
LOC100131691	0	0	0
MZF1	0	0	0
MGC2752	0	0	0
