21210
12632	12705	2810
12821	12941	2884
0	955	0
2051	2493	956
0	955	0
2051	2206	956
2485	2517	1112
0	417	0
1746	1821	418
2233	2358	494
4527	4685	620
6221	6292	779
7045	7187	851
8595	8721	994
8816	8963	1121
9077	9207	1269
10935	11002	1400
11243	11399	1468
14519	14644	1625
0	116	0
23808	23856	117
25277	25350	166
25475	25559	240
28612	28696	325
28830	28940	410
29030	29090	521
29181	29304	582
29423	29506	706
29599	29711	790
32311	32442	903
32529	32628	1035
32718	32810	1135
32986	33070	1228
33878	34140	1313
34217	34311	1576
35199	35302	1671
35411	35484	1775
35578	35648	1849
35782	35870	1920
39922	40006	2009
40834	42114	2094
0	175	0
758	806	176
2227	2300	225
2425	2509	299
5562	5646	384
5780	5890	469
5980	6040	580
6131	6254	641
6373	6456	765
6549	6661	849
9261	9392	962
9479	9578	1094
9668	9760	1194
9936	10020	1287
10828	11090	1372
11167	11261	1635
12149	12252	1730
12361	12434	1834
12528	12598	1908
12732	12820	1979
16872	16956	2068
17784	19064	2153
0	2010	0
0	226	0
16255	16347	227
16713	16942	320
17097	17274	550
22902	23049	728
24352	24443	876
24836	24931	968
25555	25666	1064
26085	26182	1176
26758	26869	1274
26958	27068	1386
27732	27931	1497
28276	28443	1697
28876	29001	1865
29105	29281	1991
29375	29528	2168
29656	29709	2322
30155	31506	2376
0	226	0
16255	16347	227
16713	16942	320
17097	17274	550
22902	23049	728
24352	24443	876
24836	24931	968
25555	25666	1064
26085	26182	1176
26758	26869	1274
26958	27068	1386
27732	27931	1497
28276	28443	1697
28864	29001	1865
29105	29281	2003
29375	29528	2180
29656	29709	2334
30155	31506	2388
0	226	0
16255	16347	227
16713	16942	320
17097	17274	550
22902	23049	728
24352	24443	876
24836	24931	968
25555	25666	1064
26085	26182	1176
26758	26869	1274
26958	27068	1386
27732	27931	1497
28276	28443	1697
28876	29001	1865
29105	29281	1991
29375	29528	2168
29656	29709	2322
30598	31506	2376
0	226	0
16255	16347	227
16713	16942	320
17097	17274	550
22902	23049	728
24352	24443	876
24836	24931	968
25555	25666	1064
26085	26182	1176
26758	26869	1274
26958	27068	1386
27732	27931	1497
28276	28443	1697
28864	29001	1865
29105	29281	2003
29375	29528	2180
29656	29709	2334
33085	33447	2388
34289	34417	2751
34918	38158	2880
0	226	0
16255	16347	227
16713	16942	320
17097	17274	550
22902	23049	728
24352	24443	876
24836	24931	968
25555	25666	1064
26085	26182	1176
26758	26869	1274
26958	27068	1386
27732	27931	1497
28276	28443	1697
28876	29001	1865
29105	29281	1991
29375	29528	2168
29656	29709	2322
33085	33447	2376
34289	34417	2739
34918	38158	2868
0	267	0
514	582	268
680	818	337
5866	5944	476
6064	6179	555
10725	10863	671
11117	11192	810
11322	11431	886
11517	11604	996
11682	11931	1084
0	350	0
41685	41758	351
54426	54575	425
57650	57853	575
59065	59163	779
64907	65067	878
68511	68653	1039
75667	75802	1182
77319	77386	1318
79327	79465	1386
80433	80519	1525
84235	84305	1612
87863	87914	1683
90516	90527	1735
94211	94324	1747
101927	102036	1861
105735	105846	1971
107004	107168	2083
110983	111215	2248
112074	112325	2481
112925	113857	2733
0	350	0
41685	41758	351
54426	54575	425
57650	57853	575
59065	59163	779
64907	65067	878
68511	68653	1039
75667	75802	1182
77319	77386	1318
78008	78146	1386
80433	80519	1525
84235	84305	1612
87863	87914	1683
90516	90527	1735
94211	94324	1747
101927	102036	1861
105735	105846	1971
107004	107168	2083
110983	111215	2248
112074	112325	2481
112928	113857	2733
0	350	0
41685	41758	351
54426	54575	425
57650	57853	575
59065	59163	779
64907	65067	878
68511	68653	1039
75667	75802	1182
77319	77386	1318
79327	79465	1386
80433	80519	1525
84235	84305	1612
87863	87914	1683
94211	94324	1735
101927	102036	1849
105735	105846	1959
107004	107168	2071
110983	111215	2236
112074	112325	2469
112925	113857	2721
0	350	0
41685	41758	351
54426	54575	425
57650	57853	575
59065	59163	779
64907	65067	878
68511	68653	1039
75667	75802	1182
77319	77386	1318
78008	78146	1386
80433	80519	1525
84235	84305	1612
87863	87914	1683
94211	94324	1735
101927	102036	1849
105735	105846	1959
107004	107168	2071
110983	111215	2236
112074	112325	2469
112925	113857	2721
0	350	0
41685	41758	351
54426	54575	425
57650	57853	575
59065	59163	779
64907	65067	878
68511	68653	1039
75667	75802	1182
77319	77386	1318
78008	78146	1386
80433	80519	1525
84235	84305	1612
87863	87914	1683
90516	90527	1735
94211	94324	1747
101927	102036	1861
105735	105846	1971
107004	107168	2083
110983	111215	2248
112074	112325	2481
112925	113857	2733
0	99	0
0	81	0
0	70	0
0	775	0
2496	2679	776
2818	2915	960
3571	3869	1058
0	109	0
1829	2137	110
7835	7927	419
9886	9913	512
11485	11528	540
14740	14777	584
20788	21254	622
0	345	0
33374	33499	346
36462	36568	472
37526	37630	579
40607	40717	684
42300	42477	795
44830	44920	973
45119	45200	1064
48018	48103	1146
48300	48389	1232
48859	48996	1322
49082	49171	1460
49257	49369	1550
49473	49550	1663
49798	49866	1741
50038	51195	1810
0	406	0
504	639	407
727	909	543
1065	1231	726
1308	1424	893
2918	3005	1010
4862	4948	1098
5031	5191	1185
5612	5672	1346
5817	5913	1407
0	168	0
266	1492	169
0	252	0
23199	23451	253
24351	24483	506
25267	25671	639
25983	26081	1044
26744	27002	1143
28395	28521	1402
30228	30401	1529
33906	34079	1703
35291	35458	1877
35572	35622	2045
42107	42237	2096
42418	42475	2227
46980	47101	2285
49459	49609	2407
52027	52190	2558
58035	58101	2722
58669	58779	2789
60803	61045	2900
62596	62709	3143
63409	63516	3257
64500	64586	3365
65378	65424	3452
66862	67028	3499
69808	69971	3666
72368	72595	3830
72845	72943	4058
73201	73278	4157
73992	74210	4235
80385	80638	4454
97333	97441	4708
97866	97967	4817
98831	98963	4919
99123	99265	5052
100862	101360	5195
0	252	0
19855	19930	253
23199	23451	329
24351	24483	582
25267	25671	715
25983	26081	1120
26744	27002	1219
28395	28521	1478
30228	30401	1605
33906	34079	1779
35291	35458	1953
35572	35622	2121
42107	42237	2172
42418	42475	2303
46980	47101	2361
49459	49609	2483
52027	52190	2634
58035	58101	2798
58669	58779	2865
60803	61045	2976
62596	62709	3219
63409	63516	3333
64500	64586	3441
65378	65424	3528
66862	67028	3575
69808	69971	3742
72368	72595	3906
72845	72943	4134
73201	73278	4233
73992	74210	4311
80385	80638	4530
97333	97441	4784
97866	97967	4893
98831	98963	4995
99123	99265	5128
100862	101360	5271
0	42	0
22989	23241	43
24141	24273	296
25057	25461	429
25773	25871	834
26534	26792	933
28185	28311	1192
30018	30191	1319
33696	33869	1493
35081	35248	1667
35362	35412	1835
41897	42027	1886
42208	42265	2017
46770	46891	2075
49249	49399	2197
51817	51980	2348
57825	57891	2512
58459	58569	2579
60593	60835	2690
62386	62499	2933
63199	63306	3047
64290	64376	3155
65168	65214	3242
66652	66818	3289
69598	69761	3456
72158	72385	3620
72635	72733	3848
72991	73068	3947
73782	74000	4025
78326	78421	4244
80175	80428	4340
97123	97231	4594
97656	97757	4703
98621	98753	4805
98913	99055	4938
100652	101150	5081
0	221	0
1121	1253	222
2037	2441	355
2753	2851	760
3514	3772	859
5165	5291	1118
6998	7171	1245
10676	10849	1419
12061	12228	1593
12342	12392	1761
18877	19007	1812
19188	19245	1943
23750	23871	2001
26229	26379	2123
28797	28960	2274
34805	34871	2438
35439	35549	2505
37573	37815	2616
39366	39479	2859
40179	40286	2973
41270	41356	3081
42148	42194	3168
43632	43798	3215
46578	46741	3382
49138	49365	3546
49971	50048	3774
50762	50980	3852
57146	57408	4071
74106	74211	4334
74636	74737	4440
75601	75733	4542
75893	76035	4675
77632	78130	4818
0	221	0
1121	1253	222
2037	2441	355
2753	2851	760
3514	3772	859
5165	5291	1118
6998	7171	1245
10676	10849	1419
12061	12228	1593
12342	12392	1761
18877	19007	1812
19188	19245	1943
23750	23871	2001
26229	26379	2123
28797	28960	2274
34805	34871	2438
35439	35549	2505
37573	37815	2616
39366	39479	2859
40179	40286	2973
41270	41356	3081
42148	42194	3168
43632	43798	3215
46578	46741	3382
49138	49365	3546
49971	50048	3774
50762	50980	3852
57155	57408	4071
74106	74211	4325
74636	74737	4431
75601	75733	4533
75893	76035	4666
77632	78130	4809
0	221	0
1121	1253	222
2037	2441	355
2753	2851	760
3514	3772	859
5165	5291	1118
6998	7171	1245
10676	10849	1419
12061	12228	1593
12342	12392	1761
18877	19007	1812
19188	19245	1943
23750	23871	2001
26229	26379	2123
28797	28960	2274
34805	34871	2438
35439	35549	2505
37573	37815	2616
39366	39479	2859
40179	40286	2973
41270	41356	3081
42148	42194	3168
43632	43798	3215
46578	46741	3382
49138	49365	3546
49971	50048	3774
50762	50980	3852
57146	57408	4071
74103	74211	4334
74636	74737	4443
75601	75733	4545
75893	76035	4678
77632	78130	4821
0	221	0
1121	1253	222
2037	2441	355
2753	2851	760
3514	3772	859
5165	5291	1118
6998	7171	1245
10676	10849	1419
12061	12228	1593
12342	12392	1761
18877	19007	1812
19188	19245	1943
23750	23871	2001
26229	26379	2123
28797	28960	2274
34805	34871	2438
35439	35549	2505
37573	37815	2616
39366	39479	2859
40179	40286	2973
41270	41356	3081
42148	42194	3168
43632	43798	3215
46578	46741	3382
49138	49365	3546
49971	50048	3774
50762	50980	3852
57155	57408	4071
74103	74211	4325
74636	74737	4434
75601	75733	4536
75893	76035	4669
77632	78130	4812
0	253	0
10861	10983	254
13302	13424	377
15858	16238	500
17203	17325	881
18030	18152	1004
21290	21409	1127
22152	22277	1247
23916	24087	1373
24173	24400	1545
26732	26850	1773
27497	27636	1892
30730	30871	2032
31008	31160	2174
33812	33982	2327
38646	38723	2498
40151	40308	2576
41925	44467	2734
0	253	0
10861	10983	254
13302	13424	377
17203	17325	500
18030	18152	623
21290	21409	746
22152	22277	866
23916	24087	992
24173	24400	1164
26732	26850	1392
27497	27636	1511
30730	30871	1651
33812	33982	1793
38646	38723	1964
40151	40308	2042
41919	44467	2200
0	253	0
10861	10983	254
13302	13424	377
18030	18152	500
21290	21409	623
22152	22277	743
23916	24087	869
24173	24400	1041
26732	26850	1269
27497	27636	1388
30730	30871	1528
31008	31160	1670
33812	33982	1823
38646	38723	1994
40151	40308	2072
41919	44467	2230
0	253	0
10861	10885	254
16000	16238	279
17203	17325	518
18030	18152	641
21290	21409	764
22152	22277	884
23916	24087	1010
24173	24400	1182
26732	26850	1410
27497	27636	1529
30730	30871	1669
31008	31160	1811
33812	33982	1964
38646	38723	2135
40151	40308	2213
41919	44467	2371
0	253	0
10861	10983	254
13302	13424	377
15858	16238	500
17203	17325	881
18030	18152	1004
21290	21409	1127
22152	22277	1247
23916	24087	1373
24173	24400	1545
26732	26850	1773
27497	27636	1892
30730	30871	2032
31008	31160	2174
33812	33982	2327
38646	38723	2498
40151	40308	2576
41919	44467	2734
0	253	0
10861	10983	254
15858	16238	377
17203	17325	758
18030	18152	881
21290	21409	1004
22152	22277	1124
23916	24087	1250
24173	24400	1422
26732	26850	1650
27497	27636	1769
30730	30871	1909
31008	31160	2051
33812	33982	2204
38646	38723	2375
40151	40308	2453
41919	44467	2611
0	134	0
663	739	135
858	962	212
1939	2083	317
8462	8653	462
0	2344	0
5610	5699	2345
5781	5981	2435
8714	8856	2636
10206	10425	2779
11635	11722	2999
12311	12550	3087
14078	14204	3327
14286	14453	3454
28564	29775	3622
30208	30323	4834
0	2344	0
5610	5699	2345
5781	5981	2435
8714	8856	2636
10206	10425	2779
11635	11722	2999
12311	12550	3087
14078	14180	3327
14286	14453	3430
28564	29775	3598
30208	30323	4810
31355	31553	4926
33218	33300	5125
0	246	0
1015	1176	247
1423	1529	409
1616	1759	516
2596	2832	660
3101	3190	897
3291	3416	987
4788	4802	1113
4907	5038	1128
9393	9536	1260
9618	9810	1404
12483	12583	1597
12700	12858	1698
13883	14035	1857
14982	15116	2010
15260	15356	2145
16094	16178	2242
16508	16634	2327
17621	17803	2454
17938	18098	2637
22558	22727	2798
22816	22955	2968
23442	23612	3108
23700	23813	3279
28044	28184	3393
29647	29742	3534
33910	34073	3630
36305	36466	3794
37053	37284	3956
37500	37586	4188
38163	38264	4275
38348	38486	4377
38752	38822	4516
38894	39011	4587
42752	42914	4705
43766	43859	4868
43965	44092	4962
44264	44417	5090
44509	44589	5244
46270	46419	5325
46519	46585	5475
48773	48858	5542
51581	51793	5628
52826	52955	5841
53189	53257	5971
53490	53665	6040
54346	54433	6216
63104	63199	6304
0	315	0
516	677	316
1826	1935	478
2041	2324	588
0	218	0
1994	2191	219
2724	2798	417
5053	5160	492
10456	10608	600
15991	16074	753
30646	30848	837
0	3539	0
13401	13525	3540
13619	13737	3665
15126	15414	3784
17423	17622	4073
0	344	0
2476	2639	345
2744	2852	509
3232	3529	618
0	344	0
2476	2639	345
2744	3529	509
0	344	0
2476	2639	345
2744	2852	509
3351	3529	618
0	122	0
3149	3182	123
3433	3521	157
3613	3694	246
4303	4498	328
5401	5468	524
5552	5628	592
6946	7067	669
7287	7369	791
8075	8191	874
8368	8439	991
0	186	0
1416	1590	187
2274	2353	362
4146	4334	442
4435	4570	631
5831	6102	767
7127	7303	1039
8327	8433	1216
8775	8826	1323
8961	10312	1375
0	186	0
1416	1590	187
2274	2353	362
4221	4334	442
4435	4570	556
5831	6102	692
7127	7303	964
8327	8449	1141
8775	8826	1264
8961	10312	1316
0	222	0
806	2244	223
0	1390	0
1486	1573	1391
3679	3766	1479
3851	4004	1567
4487	4644	1721
4725	4900	1879
5892	6027	2055
6888	7137	2191
0	1390	0
1486	1573	1391
3679	3766	1479
3851	4004	1567
4487	4644	1721
4725	4900	1879
5642	6027	2055
6888	7137	2441
0	464	0
3188	3302	465
3389	3541	580
5799	5895	733
5984	6052	830
6146	6241	899
7955	8076	995
8159	8191	1117
8399	8485	1150
8594	8650	1237
11091	11175	1294
11267	11370	1379
12363	12578	1483
12666	12808	1699
21881	22092	1842
22556	22609	2054
22778	23001	2108
24615	24728	2332
25190	25286	2446
0	464	0
3188	3302	465
3389	3541	580
5799	5913	733
5984	6052	848
6146	6241	917
7955	8076	1013
8159	8191	1135
8399	8485	1168
8594	8650	1255
11091	11175	1312
11267	11370	1397
12363	12578	1501
12666	12808	1717
21881	22092	1860
22556	22609	2072
22778	23001	2126
24615	24728	2350
25190	25286	2464
0	343	0
524	608	344
1073	1228	429
1867	2023	585
2097	2257	742
3274	3426	903
5692	5814	1056
5994	6119	1179
6231	6332	1305
6421	6588	1407
10247	10324	1575
10447	10568	1653
14322	14708	1775
0	258	0
593	748	259
941	1057	415
2428	2523	532
2619	2676	628
5786	5903	686
6932	7061	804
9935	10019	934
10818	10896	1019
11620	11706	1098
11985	12164	1185
12269	12335	1365
12768	12837	1432
13086	13175	1502
13460	13534	1592
13622	13721	1667
13812	13974	1767
15192	15513	1930
0	258	0
593	748	259
941	1057	415
2428	2523	532
2619	2676	628
5786	5903	686
6932	7061	804
9935	10019	934
10818	10896	1019
11620	11706	1098
11985	12143	1185
12239	12335	1344
12768	12837	1441
13086	13175	1511
13460	13534	1601
13622	13721	1676
13812	13974	1776
15192	15513	1939
0	3528	0
5782	5820	3529
6733	6958	3568
7130	7283	3794
14844	14947	3948
15280	15499	4052
29272	29660	4272
0	3549	0
5782	5820	3550
6733	6958	3589
7130	7283	3815
14844	14947	3969
15280	15499	4073
29272	29660	4293
0	432	0
615	714	433
2229	2343	533
3342	3453	648
3560	3731	760
3865	4476	932
12523	12738	1544
14869	14912	1760
22061	22496	1804
0	512	0
1541	1646	513
1786	1813	619
2075	2132	647
7140	7363	705
7888	8305	929
13159	13277	1347
22829	22949	1466
0	512	0
1541	1646	513
1786	1934	619
2075	2132	768
13159	13277	826
23146	23256	945
0	512	0
1541	1646	513
2075	2132	619
7140	7363	677
7888	8305	901
13159	13277	1319
23146	23256	1438
0	512	0
1541	1646	513
1786	1934	619
2075	2132	768
7140	7363	826
7888	8305	1050
13159	13277	1468
23146	23256	1587
0	226	0
2312	2433	227
7911	7977	349
8068	8205	416
9033	9143	554
10559	10705	665
10786	11559	812
0	767	0
968	1038	768
1189	1322	839
6148	6193	973
0	592	0
1583	1928	593
2056	2183	939
2397	2657	1067
2933	3078	1328
0	592	0
1583	1928	593
2056	2183	939
2397	2657	1067
2933	3019	1328
3925	4117	1415
0	592	0
1583	1928	593
2056	2183	939
2397	2657	1067
2933	3019	1328
4184	4326	1415
0	592	0
1583	1928	593
2056	2183	939
2397	2657	1067
2933	3019	1328
3925	3997	1415
4184	4326	1488
0	210	0
17107	17233	211
17407	17467	338
19275	21739	399
0	178	0
8548	8674	179
10878	12571	306
0	2077	0
2929	2989	2078
3936	4062	2139
17552	17680	2266
0	196	0
10611	10737	197
11330	11393	324
13019	17078	388
0	151	0
5966	6091	152
7371	9915	278
0	158	0
15991	16117	159
16325	16385	286
17076	20909	347
0	302	0
508	568	303
1277	3462	364
0	131	0
15760	15844	132
16050	16110	217
16794	17032	278
25554	26695	517
0	188	0
22096	22222	189
22429	22489	316
23191	25678	377
0	157	0
11975	12110	158
12317	12377	294
13062	15329	355
0	1949	0
3159	3219	1950
3449	3584	2011
20820	20993	2147
0	1404	0
2563	2623	1405
2829	2955	1466
8994	9162	1593
0	145	0
9300	9426	146
9630	9690	273
10581	13080	334
0	207	0
18042	18168	208
18983	22416	335
0	2632	0
4147	4207	2633
4416	4551	2694
8827	9054	2830
0	2632	0
4147	4207	2633
4416	4542	2694
8827	9054	2821
0	2632	0
4147	4207	2633
4416	4551	2694
8827	8972	2830
11288	11362	2976
16042	16102	3051
16323	16449	3112
25203	25378	3239
0	1330	0
2501	2561	1331
2782	2908	1392
11662	11837	1519
0	1330	0
2501	2561	1331
2786	2908	1392
11662	11837	1515
0	149	0
22728	22854	150
23057	23117	277
23513	26192	338
0	2253	0
3163	3223	2254
4146	4272	2315
22882	23089	2442
0	2253	0
3163	3223	2254
4146	4272	2315
21422	21565	2442
22882	23089	2586
0	2343	0
3782	3842	2344
5095	5221	2405
15990	16230	2532
0	1947	0
2639	2699	1948
3617	3743	2009
14183	14300	2136
15431	15872	2254
16162	16290	2696
0	2192	0
2589	2649	2193
3283	3409	2254
11054	11260	2381
0	2274	0
2671	2731	2275
3365	3491	2336
11206	11406	2463
0	4549	0
5278	5335	4550
5540	5666	4608
23471	23634	4735
0	2546	0
2934	2994	2547
3200	3326	2608
25960	26172	2735
0	5618	0
6744	6804	5619
7324	7450	5680
33052	33096	5807
34458	34703	5852
0	164	0
12782	12908	165
13732	13792	292
16803	18944	353
0	224	0
725	827	225
935	1090	328
1667	1894	484
2628	2708	712
2833	2920	793
3405	3506	881
3596	3714	983
5645	5762	1102
5855	5952	1220
9186	9371	1318
10063	10179	1504
10441	10548	1621
10938	11047	1729
11555	11633	1839
11716	11836	1918
11920	11999	2039
14752	14868	2119
16809	16954	2236
17195	17327	2382
18284	18477	2515
18844	19017	2709
19195	19297	2883
20035	20269	2986
0	224	0
725	827	225
935	1090	328
1667	1894	484
2628	2708	712
2833	2920	793
3405	3506	881
3596	3714	983
5645	5762	1102
5855	5952	1220
9186	9371	1318
10063	10179	1504
10441	10548	1621
10938	11047	1729
11555	11633	1839
11716	11836	1918
11920	12002	2039
14752	14868	2122
16809	16954	2239
17195	17327	2385
18284	18477	2518
18844	19017	2712
19195	19297	2886
20035	20269	2989
0	188	0
1704	1823	189
2951	3089	309
3173	3276	448
3376	3481	552
3759	3807	658
3891	4017	707
6043	6110	834
6204	6312	902
6398	6512	1011
8719	9028	1126
0	188	0
1704	1823	189
2951	3089	309
3173	3293	448
3376	3481	569
3759	3807	675
3891	4017	724
6043	6110	851
6204	6312	919
6398	6512	1028
8719	9028	1143
0	358	0
453	550	359
1061	1166	457
1287	1584	563
0	190	0
274	394	191
477	582	312
860	908	418
992	1118	467
3144	3211	594
3305	3413	662
3499	3613	771
5820	6129	886
0	216	0
300	425	217
1391	1494	343
1574	1679	447
3740	3826	553
3906	4002	640
4084	4205	737
4444	4608	859
5316	5494	1024
0	216	0
300	425	217
1391	1494	343
1574	1679	447
3740	3826	553
3906	4002	640
4084	4205	737
4444	4608	859
5843	6170	1024
0	216	0
300	425	217
1574	1679	343
3740	3826	449
3906	4002	536
4084	4205	633
4444	4608	755
5843	6170	920
0	216	0
300	388	217
1574	1679	306
3740	3826	412
3906	4002	499
4084	4205	596
4444	4608	718
5843	6170	883
0	374	0
456	521	375
625	714	441
845	958	531
1046	1194	645
2250	2341	794
2426	2538	886
5678	5806	999
5883	6022	1128
7257	7725	1268
0	2049	0
2132	2259	2050
2404	2478	2178
2558	2657	2253
2878	2953	2353
3629	3724	2429
4234	4332	2525
4520	4607	2624
6046	6204	2712
6298	6405	2871
6488	6574	2979
7002	7173	3066
7376	7601	3238
11427	11579	3464
12102	12267	3617
12359	12419	3783
15627	15745	3844
15853	15975	3963
16049	16130	4086
16211	16344	4168
16439	16545	4302
19835	19984	4409
20067	20142	4559
21685	21796	4635
22940	23097	4747
0	2049	0
2132	2259	2050
2404	2478	2178
2558	2657	2253
2878	2983	2353
3629	3724	2459
4234	4332	2555
4520	4607	2654
6046	6204	2742
6298	6405	2901
6488	6574	3009
7002	7173	3096
7376	7601	3268
11427	11579	3494
12102	12267	3647
12359	12419	3813
15627	15745	3874
15853	15975	3993
16049	16130	4116
16211	16344	4198
16439	16545	4332
19835	19984	4439
20067	20142	4589
21685	21796	4665
23283	23454	4777
0	2049	0
2132	2259	2050
2404	2478	2178
2558	2657	2253
2878	2953	2353
3629	3724	2429
4234	4332	2525
4520	4607	2624
6046	6204	2712
6298	6405	2871
6488	6574	2979
7002	7173	3066
7376	7601	3238
11427	11579	3464
12102	12267	3617
12359	12419	3783
15627	15745	3844
15853	15975	3963
16049	16130	4086
16211	16344	4168
16439	16545	4302
19835	19984	4409
20067	20142	4559
21685	21796	4635
24055	24171	4747
24575	24802	4864
0	69	0
0	428	0
704	781	429
3673	4075	507
0	174	0
1019	1166	175
7885	8033	323
8117	8267	472
9705	9812	623
9903	10100	731
10481	10831	929
0	151	0
667	761	152
1959	2192	247
2284	2438	481
2786	2863	636
3022	3174	714
3262	3342	867
3548	3702	948
5058	5864	1103
0	428	0
525	596	429
665	775	501
1811	1914	612
1996	2078	716
2687	2721	799
2924	3011	834
3100	3237	922
4392	4461	1060
4813	4900	1130
5010	5120	1218
6878	7079	1329
7929	8069	1531
8156	8316	1672
8394	8474	1833
9187	9249	1914
9610	9677	1977
9777	9909	2045
9991	10041	2178
11666	11738	2229
11809	11894	2302
12402	12617	2388
0	428	0
525	596	429
665	775	501
1811	1914	612
1996	2078	716
2687	2721	799
2826	2831	834
2924	3011	840
3100	3237	928
4392	4461	1066
4813	4900	1136
5010	5120	1224
6878	7079	1335
7929	8069	1537
8156	8316	1678
8394	8474	1839
9187	9249	1920
9610	9677	1983
9777	9909	2051
9991	10041	2184
11666	11738	2235
11809	11894	2308
12402	12617	2394
0	1815	0
0	346	0
3039	3169	347
3357	3479	478
4096	4249	601
4339	4450	755
4920	5060	867
0	456	0
546	657	457
1127	1267	569
0	186	0
394	465	187
592	715	259
805	892	383
3457	3594	471
3703	3790	609
6469	6592	697
6714	7034	821
0	451	0
1293	1389	452
3175	3285	549
3387	3471	660
4329	4515	745
9303	9364	932
9601	9934	994
0	450	0
1292	1388	451
3174	3284	548
3386	3470	659
4328	4514	744
4799	4910	931
0	210	0
2001	2089	211
2546	2621	300
5084	5162	376
8845	9005	455
9167	9242	616
9403	9612	692
13489	13590	902
13670	13802	1004
13883	13950	1137
19917	19996	1205
20086	20294	1285
26364	26502	1494
26601	26733	1633
26871	27036	1766
27272	27373	1932
27535	27657	2034
28208	28317	2157
29029	29207	2267
29285	29532	2446
30198	30404	2694
30621	30850	2901
32379	32501	3131
32591	32727	3254
34879	35066	3391
35164	36507	3579
0	1152	0
3171	3368	1153
3459	3623	1351
5591	5669	1516
5761	5941	1595
6079	6310	1776
0	637	0
894	1719	638
2631	2780	1464
0	42	0
111	235	43
327	362	168
671	814	204
956	1018	348
2323	2493	411
4832	4961	582
5045	5261	712
5750	5853	929
6143	6268	1033
6543	6703	1159
8308	8809	1320
0	42	0
111	235	43
327	362	168
671	814	204
956	1018	348
2323	2493	411
4832	4961	582
5045	5261	712
5750	5853	929
6143	6268	1033
6543	6703	1159
8540	8809	1320
0	305	0
924	1040	306
1380	1568	423
5412	5586	612
19142	19257	787
20163	20192	903
0	416	0
1681	1795	417
1979	2056	532
2169	2337	610
2434	2533	779
2620	2704	879
5872	5987	964
6065	6193	1080
6285	6377	1209
7753	7871	1302
7959	8057	1421
8142	8279	1520
11080	11274	1658
0	170	0
534	635	171
828	1031	273
1453	1547	477
1643	1852	572
1941	2054	782
2144	2287	896
4937	5029	1040
5113	5890	1133
0	180	0
2008	2169	181
2337	2518	343
2657	2712	525
2846	2973	581
3241	3319	709
3435	3568	788
6849	7013	922
7096	7801	1087
0	368	0
2705	3078	369
0	366	0
3771	5135	367
0	94	0
29251	29782	95
77277	77339	627
77652	77726	690
78136	78256	765
79765	79901	886
82843	82965	1023
85910	86085	1146
94529	94620	1322
98865	103026	1414
0	706	0
1629	1720	707
1809	2167	799
3503	4132	1158
0	181	0
367	496	182
587	706	312
2674	2750	432
2851	2959	509
4481	4566	618
4650	4784	704
4869	4938	839
5258	5406	909
7805	7917	1058
7996	8111	1171
10379	10566	1287
10726	10868	1475
11097	11152	1618
11246	11749	1674
0	181	0
367	496	182
587	706	312
2674	2750	432
2851	2959	509
4481	4566	618
4650	4784	704
4869	4938	839
5015	5101	909
5258	5406	996
7805	7917	1145
7996	8111	1258
10379	10566	1374
10726	10868	1562
11097	11152	1705
11246	11749	1761
0	181	0
367	496	182
587	706	312
2674	2750	432
2851	2959	509
4481	4566	618
4650	4784	704
4869	4938	839
5015	5101	909
5258	5406	996
7805	7917	1145
7996	8111	1258
10379	10566	1374
10726	10868	1562
11097	11152	1705
11246	11531	1761
11753	11849	2047
0	159	0
16905	17858	160
17937	18110	1114
18976	19081	1288
19183	19280	1394
19852	22850	1492
0	76	0
167	261	77
354	460	172
878	985	279
4619	4681	387
5089	5183	450
5318	5487	545
5729	5763	715
0	84	0
2476	4436	85
0	1606	0
2314	2567	1607
2870	3056	1861
4175	4210	2048
5661	5774	2084
5942	6080	2198
6189	6298	2337
7791	7891	2447
8059	8166	2548
18225	18330	2656
22257	22353	2762
23640	23767	2859
25268	25418	2987
28479	28594	3138
28767	28832	3254
29172	29288	3320
38740	38823	3437
46549	46659	3521
48653	48817	3632
50908	51109	3797
53122	53259	3999
55008	55168	4137
56292	56391	4298
69408	69514	4398
70627	70686	4505
76825	76954	4565
78626	78764	4695
80061	80524	4834
92102	92911	5298
94108	94214	6108
97104	97171	6215
97325	97442	6283
101340	101412	6401
101678	101809	6474
101974	102086	6606
106227	106339	6719
110670	110879	6832
123802	123894	7042
126427	126483	7135
127936	128051	7192
129364	129467	7308
153164	153357	7412
158875	159027	7606
165246	165337	7759
246434	246573	7851
248665	248770	7991
299490	300018	8097
0	1606	0
2314	2567	1607
2870	3056	1861
4175	4210	2048
5661	5774	2084
5942	6080	2198
6189	6298	2337
7791	7891	2447
8059	8166	2548
18225	18330	2656
20989	21085	2762
23640	23767	2859
25268	25418	2987
28479	28594	3138
28767	28832	3254
29172	29289	3320
38740	38823	3438
46549	46659	3522
48653	48817	3633
50908	51109	3798
53122	53259	4000
55008	55168	4138
56292	56391	4299
69408	69514	4399
70627	70686	4506
76825	76954	4566
78626	78764	4696
80061	80524	4835
92102	92911	5299
94108	94214	6109
97095	97171	6216
97325	97442	6293
101340	101412	6411
101678	101809	6484
101974	102086	6616
106227	106339	6729
110670	110879	6842
123802	123894	7052
126427	126483	7145
127936	128051	7202
129364	129467	7318
153164	153357	7422
158875	159027	7616
165246	165337	7769
246434	246573	7861
